loss
1.25702
1.2125
0.943352
0.788656
1.08667
0.859241
1.01716
1.03725
1.07159
0.904395
0.822869
0.929714
1.04827
0.928288
0.977715
0.934355
0.980705
0.990989
0.896341
0.865166
1.08662
1.00181
0.946868
0.803885
1.12644
1.04149
1.06535
0.927102
1.03103
1.06979
1.08126
1.12563
0.887112
0.924461
1.0523
0.921403
0.995715
1.00188
0.994652
0.862171
0.996147
1.0291
1.01658
0.779396
0.790745
1.06809
0.988205
0.96709
0.98923
0.946174
0.983547
1.20049
1.02763
0.972669
1.0273
1.07342
0.97996
0.841516
0.968515
0.915472
1.02381
0.986185
1.05302
0.875993
0.966509
0.966867
1.05213
0.866356
0.872846
1.15525
0.981277
0.798384
0.798395
0.794094
0.890859
1.20016
1.23728
0.803097
0.994853
0.764415
1.03958
0.994732
0.847962
1.04243
1.04528
0.842638
0.990852
0.768765
0.917756
0.852189
1.07638
1.09818
0.869262
0.86216
0.777914
0.841904
1.10964
0.945556
1.16748
0.887404
0.947346
0.946819
0.878129
0.770756
1.07592
0.942915
0.917613
0.946457
1.11723
0.924571
1.11129
1.04776
0.93502
0.902615
0.948694
0.832389
1.16595
0.980326
0.757749
1.15684
0.892159
0.737873
1.0696
0.792088
0.778929
0.870281
1.02493
0.902744
1.1596
1.03555
0.799312
0.859188
1.07635
1.13821
0.864103
1.11618
0.848222
0.916565
1.11288
1.01352
0.735665
0.932516
1.17979
0.95288
0.988356
1.0552
1.10924
0.903834
1.11475
1.19976
1.06708
1.112
1.08419
0.952234
0.99281
1.10589
0.895763
0.830688
0.965896
0.861984
0.843446
0.846392
1.07986
1.05159
0.821229
0.860867
1.00805
0.943623
1.06391
0.916375
0.986448
0.927099
0.959419
0.833274
0.980118
1.07023
1.05979
1.00292
0.875658
0.919853
1.12514
0.860372
0.961986
1.01392
0.947949
0.992284
0.891481
0.979267
1.02712
0.989805
0.990548
0.781196
1.16457
0.96731
1.13356
0.883329
0.790417
1.03228
1.07613
0.917303
1.04893
1.04871
0.728443
0.903257
1.17595
0.855498
0.793686
1.00479
0.854723
0.731262
0.87538
1.05671
0.941411
1.09462
0.990267
1.06724
